TITLE	CATEGORY
Julia Collins Loses On 'Jeopardy!', Holds No. 2 Spot For Most Consecutive Wins	e
Glencore to Buy Caracal for $1.35 Billion to Gain Chad Oil (3)	b
Randall Bambrough - Preparations begin for L'Wren Scott's funeral	e
Bringing the Wal-Mart Edge To Financial Products	b
UPDATE 2-US auto sales inch higher in March	b
Twitter User Growth Slows as New Products Fail to Excite	b
Disney Star Zendaya Will Play Aaliyah in Lifetime Biopic	e
Miranda Kerr reveals she wants to 'explore' her bisexuality after Orlando Bloom  ...	e
George Clooney's father Nick gushes about Amal Alamuddin	e
Russell Crowe - Russell Crowe Praises Darren Aronofsky For Using Cgi For  ...	e
Lady-in-red Jenny McCarthy envisioned hosting The View for 20 years before  ...	e
'Godzilla' Towers Over Box Office to Give Legendary No. 1 Movie	e
UPDATE 1-LinkedIn forecasts strong qtr, driven by hiring business	b
UN say spread of Polio is 'World health emergency' as disease spreads through  ...	m
GM Now Says 47 Crashes Tied to Ignition-Switch Defect	t
Draghi Signals ECB Action as Inflation Expectations Slide	b
Asian Stocks Decline on Fed as H-Share Index Enters Bear Market	b
Lindsay Lohan shares sexy selfie in nude dress... as Andy Cohen 'vows not to  ...	e
Flu-stricken Miley Cyrus cancels concert 30 minutes before show time... as  ...	e
Gold Climbs First Time in Three Days on India Demand Speculation	b
Harry Styles - Harry Styles angry at Zayn Malik and Louis Tomlinson	e
GE Said to Covet Alstom Business Servicing Electric-Power Plants	b
UPDATE 1-FDA approves Anacor Pharma's drug for nail infection	m
Eminem - Eminem and Rihanna to perform at 2014 MTV Movie Awards	e
'Extant' And 'The Strain': One Is Worth A Look (But Don't Forget 'Defiance' And  ...	e
Forbes sells majority stake to Hong Kong group, family remains	b
Coca-Cola First-Quarter Results Soothe Angst About Slowdown (1)	b
Don't bother learning a foreign language! Skype will soon translate spoken  ...	t
CNH Tracker-Offshore yuan deposits to pick up despite hiccups in Hong Kong	b
UPDATE 2-US lawmakers air concerns over Comcast-Time Warner Cable deal	b
UPDATE 3-Sprint agrees to pay about $40/shr to buy T-Mobile -source	b
HP Second-Quarter Sales Fall Short of Estimates	b
Angelina Jolie is a frightful sight to behold in new Maleficent poster	e
Chris Hemsworth - Chris Hemsworth & Charlize Theron Back For Huntsman  ...	e
Kourtney Kardashian jets off for sister Kim's nuptials with Mason and Penelope  ...	e
Why Amazon Pays Some Workers Up To $5000 To Quit	b
UPDATE 1-Amazon aims for TV business with free video streaming -WSJ	t
Some Chinese vent over Alibaba's big foreign stakeholders	t
Facebook Said to Seek European Union Approval for WhatsApp Deal	t
Stephen Colbert's Best Religion Clips Promise More To Come From 'America's  ...	e
John Legere Takes the Freewheeling CEO Act Into the Unfunny Rape Zone	t
More Americans use cannabis, seeking treatment-UN report	m
UPDATE 2-Bank of America, ex-CEO Lewis settle NY lawsuit over Merrill	b
Asian Stocks Slip as Brent Drops; Dollar Strengthens	b
Dove 'Patches' Ad Tricks Women Into Believing That A Sticker Can Solve Low  ...	m
Jessica Simpson And Eric Johnson Get Choked Up Over Wedding Vows, Have  ...	e
Katy Perry 'sued for ripping off 2008 Christian rap song' for her 2013 mega-hit  ...	e
Will HBO's 'The Leftovers' Suffer From Lost's Dreadful Ending?	e
Will Jennette McCurdy's Sexy Selfies See 'Sam And Cat' Cancelled?	e
Lorde Given Complete Control Over New 'Hunger Games' Soundtrack	e
Classic-style car that could replace Central Park's horse and carriage rides is  ...	t
UPDATE 4-Britain could intervene in Pfizer bid for AstraZeneca -minister	b
This Gene Could Tell You Who Is At Risk For Suicide	m
Prince Is Releasing Two Albums At Once Because He Can	e
Casey Kasem - Casey Kasem's Body To Be Released To Widow	e
Tarullo Calls for Amending Statutes to Fine-Tune Bank Rules	b
George Clooney 'was NOT drunk when he called Steve Wynn an a**hole'	e
Tv - Nate Berkus Weds In Historic Ceremony	e
US/Bund yield gap widest since 1999 as economies, c.banks diverge	b
Is Samsung about to launch a virtual reality headset? Reports claim the gadget  ...	t
Madonna is in high spirits as she leaves Jewish Purim party dressed as Game Of  ...	e
Keith Richards - Keith Richards Releasing Children's Picture Book With His  ...	e
Kim Kardashian - Kim Kardashian And Kanye West Wedding Snaps Released	e
Pfizer CEO Read to Make AstraZeneca Takeover Case to Parliament	b
UPDATE 1-HTC's profit surge slightly beats forecasts	b
High-Speed Traders Said to Be Subpoenaed in NY Probe	b
How deadly Ebola has spread across the globe: Fears virus has now reached  ...	m
AIG to Get at Least $650 Million in BofA Settlement	b
"The Makings of a New Way: ""Conscious Uncoupling"""	e
CORRECTED-Allergan rejects Valeant Pharma's takeover bid	b
Macaulay Culkin - Macaulay Culkin wants to wed before Mila Kunis	e
UPDATE 1-US pending home sales hit eight-month high in May	b
Andrew Garfield and Emma Stone get kissing lesson from Chris Martin on SNL	e
UPDATE 2-Netflix sees competition down, fees up if Comcast, TWC combine	t
Fitch: Sovereign Stresses Mar Corporate Rating Trends in Early 2014	b
Kate O'Mara Dead: Former 'Dynasty' Star Dies At 74	e
Taylor Swift 'sends her love' to fans in Thailand after military coup forces her to  ...	e
Swiss Chocolatier Lindt Buys Russell Stover	b
Markit Manufacturing Index in US Increases to 57.3 From 56.4	b
Ancient Daddy Longleg Ancestor Had Four Eyes, Fossil Shows (VIDEO)	t
Qualcomm posts higher 2nd-quarter revenue but misses Street	b
Debbie Gibson reveals painful struggle with Lyme disease	m
Saturated fat DOESN'T cause heart disease after all	m
'The Sociology Of Miley Cyrus' And Other Useless College Courses	e
Selena Gomez - Selena Gomez fires parents as managers	e
Iggy Azalea covers up in head-to-toe denim hours after flaunting her hourglass  ...	e
Madonna Set To Direct New Film Adaptation Of 'Ade: A Love Story'	e
Pound Falls for First Time in Seven Days as Manufacturing Slows	b
Obama Looks to Weathermen to Make Case on Climate Change	t
US STOCKS SNAPSHOT-Dow, S&P 500 close at record highs	b
European Stocks Decline as Air France Warns on Earnings	b
'We are not after war, we are after logic': Iran's president Rouhani reaches out to  ...	b
Fitch Affirms UK at 'AA+'; Outlook Stable	b
UPDATE 1-Google removes first search results after EU ruling	t
US STOCKS-Intel lifts Wall St, but indexes set for lower week	b
Malcolm Young Taking Break From AC/DC Due To Health Issues	e
Facebook Allowed Researchers to Influence Users in 2012 Study	t
Net Neutrality and the Future of the Internet	t
UPDATE 1-SanDisk to buy Fusion-io for $1.1 bln	b
Eminem's 'Headlights' Music Video Serves As Apology To Mother	e
UPDATE 1-UK to sell shares worth $6.9 billion in Lloyds Bank	b
Where Your Favorite Fast-Food Chains Began	b
Target Investors Should Replace Seven Directors, ISS Says	b
US Stocks Climb to Record as ISM Corrects Factory Data	b
Elephants can gauge threat from human voices, study finds	t
Lena Dunham: I Feel Prettier With A Naked Face And ChapStick	e
'How I Met Your Mother' One-Hour Finale Achieves Record Rating Figures	e
Emerging Stocks Rise as Fed Maintains Pace of Stimulus Reduction	b
Out of this world: Photos of Grand Canyon taken by astronauts show natural  ...	t
Brad Pitt - UKrainian Prankster Apologises For Red Carpet Stunts	e
With Diane Sawyer Leaving, The Evening News Will Be All White Guys Once  ...	e
Ford Lowering Fuel Economy Estimates For 6 Vehicles	t
CANADA FX DEBT-Canada dollar flat despite higher oil prices	b
FOREX-Dollar edges higher on equities gloom	b
Harrison Ford Could Be Out Of Action For Eight Weeks Following 'Star Wars  ...	e
East Antarctica more at risk than thought to long-term thaw: study	t
Abortion counselor Emily Letts posts YouTube video of her OWN termination	e
Oscar-nominee Melissa McCarthy goes sans make-up and with her sleek new  ...	e
US STOCKS-Wall St flat at record highs, valuations seen reasonable	b
SunTrust in $320 million settlement of US criminal mortgage probe	b
Taylor Swift Named Billboard's Biggest Earner Of 2013, Plus Other Rich Folks  ...	e
Apple May Give You A New iPhone Battery For Free	t
Pantomime Villain Arthur Chu Finally Loses on 'Jeopardy!' [Video]	e
Walmart Is Getting Into The Money Transfer Business	b
Capital One profit rises 10 pct due to lower provision	b
3 Things You Should Tell Your Kids on Mother's Day	e
Allergan says Valeant's offer overstated tax and R&D savings	b
Karrueche Tran slammed by Beyoncé fans for making fun of daughter Blue Ivy's  ...	e
ECB policy, stress tests weighing on bank credit: BBVA	b
Gary Goddard - Sex Abuse Lawsuit Against Gary Goddard Dismissed	e
'Blood Moon' Lunar Eclipse Wows Skywatchers (PHOTOS)	t
Time to Put a Line Under John Travoltaâ€™s Idina Menzel Oscars Faux Pas?	e
These Are The Best Parts Of '22 Jump Street'	e
US Stocks Pare Gains as Biotechnology Shares Extend Losses	b
Ebola Outbreak Leaves Hotels Empty as West Africa Borders Closed	m
Legal Challenge To Alabama Abortion Law Will Go To Trial	m
Facebook finally apologises for secretly manipulating nearly 1m people's  ...	t
Justin Bieber Responds to Seth Rogen Calling Him 'A Little Bit Of A Motherf--ker'	e
UPDATE 1-Barclays hires WilmerHale, ex-SEC litigator in dark pools probe	b
What 'Game of Thrones' Can Teach Us About Real Life	e
OKCupid Publicly Rips Mozilla: 'We Wish Them Nothing But Failure'	t
Aereo Is Finished, and the Future of TV Looks Fine	t
Investors Love the $9 Billion BNP Paribas Settlement—No One Else Does	b
UPDATE 3-AT&T nears DirecTV purchase in new jolt to TV landscape	b
Lindsay Lohan slips into a wedding dress for 2 Broke Girls with Kat Dennings	e
Lindt buys No.3 slot in US market with candy maker Russell Stover	b
Oceana Report Sheds Light On Staggering By-Catch Problem In US Fisheries	t
Kesha adjusts mermaid gown after her cleavage very nearly spills out at  ...	e
Fannie Mae Will Pay US $5.7 Billion After First-Quarter Profit	b
UPDATE 1-US health insurers say Gilead hepatitis C drug too costly	m
Aereo's Day in Court Won't End TV as We Know It	e
Aunt Pippa opens up about 'dear' Prince George who is 'characterful and very  ...	e
Syphilis Cases Among Gay, Bisexual Men On The Rise In The U.S.	m
Potato Salad Kickstarter Has Raised HOW MUCH?	e
Flappy Bird Creator Dong Nguyen 'Considering' Bringing Game Back	t
Brent Erases Iraq Rally With Price Below When Mosul Taken	b
UPDATE 2-Gazprom CEO says China gas deal will affect European market	b
Filing for a Tax Extension? What You Should Know	b
Peaches Geldof - Peaches Geldof Gushed About Her Sons In Final Interview	e
Hungary passes new law on loans that could hit banks	b
BET Awards Honor Pharrell, Beyonce, Nicki Minaj And August Alsina	e
Could ants wipe out MRSA? Colony of insects help scientists develop new  ...	m
UPDATE 1-Spanish yields hit record lows on ECB's easing signals	b
UPDATE 1-Holdout bondholders say Argentina not at negotiating table	b
Bryan Singer brands sex abuse allegations 'a sick twisted shake down' as he  ...	e
Facebook's Profit Just Beat Expectations Because Of Ads	b
UPDATE 1-Italy's Eni wins price cut for Russian gas	b
'Walking Dead Season 5' Poster Revealed: Survive. Just Survive	e
Ice Cube - Ice Cube Slams Paul Walker's Posthumous Mtv Movie Award Win	e
White House Admits Prison Won't Solve The Drug Problem, But Drug War Grinds  ...	m
Rolf Harris sings Jake the Peg to sex case jury then tells them - I'm just a 'touchy  ...	e
Watch The First Trailer For David Cronenberg's 'Maps To The Stars'	e
Charter Said to Near Deal for Divested Comcast Subscribers (1)	t
Bulgarian Debt Rating Cut by S&P on 'Volatile' Politics	b
"UPDATE 1-Russia's Lavrov warns of ""fratricidal war"" in Ukraine"	b
Lorde - Lorde: Coachella is mental	e
Target: Don't Bring Guns Into Our Stores	b
Should We Be Worried About MERS Spreading In America?	m
The 'Star Wars: Episode VII' Cast Still Has Room For Another Female Lead	e
Sandra Bullock Faced Stalker In Home Invasion, Search Warrant Reportedly  ...	e
Robert De Niro - Roberts De Niro joins Robert Pattinson in Idol's Eye	e
Zara to Destroy Shirts That Evoke Holocaust-Era Star of David	e
Kim Kardashian To Star In Video Game? Kanye West Obsessed With Wedding  ...	e
"UPDATE 2-France says mooted BNP Paribas' $10 bln US fine ""unreasonable"""	b
How to Put a Mustang Atop the Empire State Building	t
Julia Louis-Dreyfus Has Sex With A Clown In Hilarious (Yet Disturbing) GQ Shoot	e
Sean Combs Drops P Diddy And Re-Adopts Puff Daddy Moniker	e
BNP to Buy 81% of UniCredit's DAB Bank for 354 Million Euros	b
Did Lorde get married in Vegas? Royals singer fools her fans inside Little White  ...	e
'22 Jump Street' Beats Out 'How To Train Your Dragon 2' In Box-Office Battle	e
Cory Monteith - Cory Monteith Was Preparing To Quit Hollywood	e
Chris Martin stars as lovestruck magician's assistant in Coldplay's Magic video	e
23 Real Struggles Of Going To A Music Festival	e
What I've Learned From My Mom: In the Middle of Three Generations	e
US STOCKS-Wall St up on Chinese and US data, Yellen comments	b
UPDATE 2-US court voids man's conviction for hacking celebrities' iPads	t
Europe shares extend rally on US jobs, ECB policy talk	b
Taylor Swift - Taylor Swift's restraining order extended	e
Pharrell Reacts: Iran Youths Arrested For â€˜Happyâ€™ Dancing Video	e
Kim Kardashian And Katie Couric End Feud, Pose Together At Hamptons Party	e
India's Sun to Acquire Ranbaxy in $3.2 Billion Stock Deal (1)	b
FOREX-Dollar drops as weak US spending data pressures yields	b
UPDATE 2-GE profit rises 13 pct, expects retail finance IPO end-July	b
Yellen Focuses on Low Participation in Sizing Up Labor Market	b
Jonah Hill - Jonah Hill apologises for homophobic slur	e
That's BIG hair! Kim Kardashian celebrates Khloe's 30th birthday with a  ...	e
Gore Explains The Real Motiviation Behind Republicans' Climate Change Denial	t
Yacht Row: Where the Rich Spend the Cannes Festival	e
Banksy art work showing government agents spying on a phone box appears on  ...	e
European shares slip as euro zone recovery slows, ECB looms	b
US FCC member urges delay to 'net neutrality' vote	t
Sleep deprived children are more likely to be OBESE	m
China shares tepid despite flash PMI showing factory expansion	b
Uninsured Rate Falls To Lowest Since 2008: Gallup	b
Japan's Topix Snaps Seven-Day Losing Streak on Yen, US Rebound	b
7 Reasons Consumers Won't Love the $7 Billion Citigroup Deal	b
UPDATE 1-Roaring UK manufacturing points to broadening recovery	b
Meet Kendall Jones, The Texan Cheerleader Whose Exotic Animal Hunts  ...	e
UPDATE 1-Amazon to buy live-streaming game site Twitch - WSJ	t
Comcast Sees $2.5 Billion More in Buybacks If Deal Approved (3)	t
Turkey's Twitter banned after it became awash with evidence of 'corruption'	b
UPDATE 1-Facebook to use satellites, drones to spread the Internet	t
Conservatives Push Back Against Equal Pay Efforts	b
Amazon set to reveal its TV plans next week and will it be games console as well?	t
Thomas Piketty Is No. 1 On Amazon Right Now	b
Japanese girl band singers suffer horrific hand and head injuries after crazed fan  ...	e
SunTrust in $320 mln settlement of US criminal mortgage probe	b
Nick Cannon gives Mariah Carey a diamond bracelet for her birthday...two days  ...	e
Climate Change: Changing Design, Not Minds	t
AC/DC Retirement Rumors Swirl Around Malcolm Young's Health	e
Shire says AbbVie offer undervalues group	b
Lana Wachowski - Jupiter Ascending pushed back to 2015	e
Jennifer Lopez - Jennifer Lopez Is Double Winner At The Glaad Awards	e
CORRECTED-UPDATE 1-Mitsubishi recalls Lancer sedans with Takata air bags	t
Mick Jagger - Mick Jagger: 'I Am Struggling To Understand Why L'wren Scott  ...	e
Shield actor Michael Jace pleads not guilty to shooting dead his wife in front of  ...	e
US STOCKS-Wall Street falls in choppy trading, catalysts scarce	b
